time;sst
2008-04-02;26,69999885559082
2008-04-03;26,685712814331055
2008-04-04;26,87142562866211
2008-04-05;26,87142562866211
2008-04-06;26,864282608032227
2008-04-07;26,74285888671875
2008-04-08;26,750001907348633
2008-04-09;26,735715866088867
2008-04-10;26,39285659790039
2008-04-11;26,221424102783203
2008-04-12;26,192855834960938
2008-04-13;26,31428337097168
2008-04-14;26,94999885559082
2008-04-15;27,185712814331055
2008-04-16;27,271425247192383
2008-04-17;27,271425247192383
2008-04-18;27,249996185302734
2008-04-19;27,2357120513916
2008-04-20;26,14285659790039
2008-04-21;26,14285659790039
2008-04-22;26,14285659790039
2008-04-23;26,14285659790039
2008-04-24;26,135713577270508
2008-04-25;26,278573989868164
2008-04-26;26,27142906188965
2008-04-27;26,142858505249023
2008-04-28;26,38571548461914
2008-04-29;26,85000228881836
2008-04-30;26,799999237060547
2008-05-01;26,80714225769043
2008-05-02;26,12857437133789
2008-05-03;26,092859268188477
2008-05-04;26,092859268188477
2008-05-05;25,907140731811523
2008-05-06;25,721424102783203
2008-05-07;25,592859268188477
2008-05-08;25,42142677307129
2008-05-09;25,171432495117188
2008-05-10;24,97857093811035
